"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","shape","association","screen_id","LeftLable","RightLable"
"","","","","","psychophysics","29","134348","0.0-7.0-0.0-0.9","496","","f","","","","","","","","","","","","","key","f","16.68426966292161","960","536","f","true","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","30","134659","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","31","136292","0.0-7.0-0.0-0.10","629","","f","","","","","","","","","","","","","key","f","16.683505154639356","960","536","j","false","../../test_img/26.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","32","136600","0.0-7.0-0.0-1.10","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","33","138108","0.0-7.0-0.0-0.11","501","","j","","","","","","","","","","","","","key","j","16.68444444444451","960","536","f","false","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","34","138409","0.0-7.0-0.0-1.11","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","35","139844","0.0-7.0-0.0-0.12","432","","f","","","","","","","","","","","","","key","f","16.683529411764773","960","536","f","true","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","36","140154","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","37","141764","0.0-7.0-0.0-0.13","604","","j","","","","","","","","","","","","","key","j","16.685416666666544","960","536","j","true","../../test_img/15.png","生人","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","38","142065","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","39","143652","0.0-7.0-0.0-0.14","579","","j","","","","","","","","","","","","","key","j","16.681914893617083","960","536","j","true","../../test_img/26.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","40","143963","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","41","145644","0.0-7.0-0.0-0.15","680","","f","","","","","","","","","","","","","key","f","16.682828282828048","960","536","j","false","../../test_img/22.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","42","145947","0.0-7.0-0.0-1.15","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","43","147492","0.0-7.0-0.0-0.16","543","","j","","","","","","","","","","","","","key","j","16.680219780220035","960","536","f","false","../../test_img/22.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","44","147792","0.0-7.0-0.0-1.16","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","45","149596","0.0-7.0-0.0-0.17","798","","f","","","","","","","","","","","","","key","f","16.685046728971855","960","536","f","true","../../test_img/22.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","46","149897","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","47","151549","0.0-7.0-0.0-0.18","651","","f","","","","","","","","","","","","","key","f","16.68469387755108","960","536","j","false","../../test_img/22.png","朋友","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","48","151851","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","49","153388","0.0-7.0-0.0-0.19","533","","f","","","","","","","","","","","","","key","f","16.685714285714223","960","536","f","true","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","50","153693","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","51","155300","0.0-7.0-0.0-0.20","603","","f","","","","","","","","","","","","","key","f","16.68421052631579","960","536","j","false","../../test_img/15.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","52","155604","0.0-7.0-0.0-1.20","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","53","157508","0.0-7.0-0.0-0.21","899","","f","","","","","","","","","","","","","key","f","16.683185840708067","960","536","j","false","../../test_img/26.png","生人","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","54","157814","0.0-7.0-0.0-1.21","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","55","159724","0.0-7.0-0.0-0.22","900","","j","","","","","","","","","","","","","key","j","16.683185840708067","960","536","f","false","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","56","160031","0.0-7.0-0.0-1.22","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","57","161508","0.0-7.0-0.0-0.23","471","","f","","","","","","","","","","","","","key","f","16.682758620689924","960","536","f","true","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","58","161821","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","html-keyboard-response","59","174461","0.0-7.0-1.0-0.0","12639","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了46% 的试次。</p ><p class='context'>您的平均反应时为517毫秒。</p >"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","60","188804","0.0-7.0-1.0-1.0","14343","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":2559},{""page_index"":1,""viewing_time"":7952},{""page_index"":2,""viewing_time"":2040},{""page_index"":3,""viewing_time"":1792}]","","","","","","","","","","","","","","",""
"","","","","","psychophysics","61","190196","0.0-7.1-0.1-0.24","387","","f","","","","","","","","","","","","","key","f","16.6843373493978","960","536","j","false","../../test_img/15.png","生人","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","62","190500","0.0-7.1-0.1-1.24","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","63","192076","0.0-7.1-0.1-0.25","568","","j","","","","","","","","","","","","","key","j","16.683870967741687","960","536","f","false","../../test_img/22.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","64","192380","0.0-7.1-0.1-1.25","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","65","193836","0.0-7.1-0.1-0.26","443","","j","","","","","","","","","","","","","key","j","16.680232558139537","960","536","f","false","../../test_img/22.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","66","194144","0.0-7.1-0.1-1.26","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","67","195532","0.0-7.1-0.1-0.27","387","","f","","","","","","","","","","","","","key","f","16.68313253012027","960","536","j","false","../../test_img/15.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","68","195834","0.0-7.1-0.1-1.27","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","69","197700","0.0-7.1-0.1-0.28","852","","f","","","","","","","","","","","","","key","f","16.68363636363647","960","536","j","false","../../test_img/22.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","70","198008","0.0-7.1-0.1-1.28","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","71","200519","0.0-7.1-0.1-0.29","null","","null","","","","","","","","","","","","","key","null","16.68322147650999","960","536","j","false","../../test_img/22.png","朋友","prac_matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","72","200832","0.0-7.1-0.1-1.29","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","73","202404","0.0-7.1-0.1-0.30","570","","f","","","","","","","","","","","","","key","f","16.68494623655895","960","536","f","true","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","74","202705","0.0-7.1-0.1-1.30","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","75","204516","0.0-7.1-0.1-0.31","810","","j","","","","","","","","","","","","","key","j","16.683177570093513","960","536","f","false","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","76","204831","0.0-7.1-0.1-1.31","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","77","206781","0.0-7.1-0.1-0.32","939","","f","","","","","","","","","","","","","key","f","16.682758620689757","960","536","f","true","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","78","207086","0.0-7.1-0.1-1.32","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","79","209092","0.0-7.1-0.1-0.33","998","","j","","","","","","","","","","","","","key","j","16.683193277310828","960","536","j","true","../../test_img/26.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","80","209393","0.0-7.1-0.1-1.33","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","81","211212","0.0-7.1-0.1-0.34","816","","f","","","","","","","","","","","","","key","f","16.684259259259473","960","536","j","false","../../test_img/26.png","生人","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","82","211528","0.0-7.1-0.1-1.34","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","83","213172","0.0-7.1-0.1-0.35","643","","f","","","","","","","","","","","","","key","f","16.682653061224432","960","536","f","true","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
"","","","","","html-keyboard-response","84","213486","0.0-7.1-0.1-1.35","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","85","215212","0.0-7.1-0.1-0.36","720","","f","","","","","","","","","","","","","key","f","16.684313725490366","960","536","f","true","../../test_img/26.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---生人""]","","",""
