"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","shape","association","screen_id","LeftLable","RightLable"
"","","","","","html-keyboard-response","30","256303","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","31","258025","0.0-7.0-0.0-0.10","714","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666666666666668","768","428","arrowleft","true","../../test_img/22.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","32","258334","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","33","260144","0.0-7.0-0.0-0.11","803","","arrowright","","","","","","","","","","","","","key","arrowright","16.665740740740958","768","428","arrowright","true","../../test_img/22.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","34","260447","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","35","262462","0.0-7.0-0.0-0.12","1004","","arrowright","","","","","","","","","","","","","key","arrowright","16.66750000000029","768","428","arrowright","true","../../test_img/15.png","生人","prac_matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","36","262770","0.0-7.0-0.0-1.12","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","37","264656","0.0-7.0-0.0-0.13","880","","arrowright","","","","","","","","","","","","","key","arrowright","16.66486486486476","768","428","arrowright","true","../../test_img/22.png","生人","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","38","264965","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","39","266689","0.0-7.0-0.0-0.14","714","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.668627450980505","768","428","arrowleft","true","../../test_img/26.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","40","267004","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","41","268950","0.0-7.0-0.0-0.15","941","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.665517241378907","768","428","arrowleft","true","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","42","269257","0.0-7.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","43","270997","0.0-7.0-0.0-0.16","738","","arrowright","","","","","","","","","","","","","key","arrowright","16.66504854368932","768","428","arrowright","true","../../test_img/26.png","朋友","prac_matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","44","271305","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","45","273472","0.0-7.0-0.0-0.17","1163","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.667187499999727","768","428","arrowleft","true","../../test_img/22.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","46","273779","0.0-7.0-0.0-1.17","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","47","275977","0.0-7.0-0.0-0.18","1186","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66641221374037","768","428","arrowleft","true","../../test_img/22.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","48","276285","0.0-7.0-0.0-1.18","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","49","278115","0.0-7.0-0.0-0.19","823","","arrowright","","","","","","","","","","","","","key","arrowright","16.66605504587188","768","428","arrowright","true","../../test_img/26.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","50","278429","0.0-7.0-0.0-1.19","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","51","280303","0.0-7.0-0.0-0.20","865","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66486486486476","768","428","arrowleft","true","../../test_img/15.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","52","280607","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","53","282395","0.0-7.0-0.0-0.21","787","","arrowright","","","","","","","","","","","","","key","arrowright","16.6632075471697","768","428","arrowright","true","../../test_img/22.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","54","282711","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","55","285225","0.0-7.0-0.0-0.22","null","","null","","","","","","","","","","","","","key","null","16.666666666666668","768","428","arrowright","false","../../test_img/15.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","56","285541","0.0-7.0-0.0-1.22","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","57","287602","0.0-7.0-0.0-0.23","1059","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666393442622855","768","428","arrowleft","true","../../test_img/26.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","58","287907","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","html-keyboard-response","59","299653","0.0-8.0","11745","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了88% 的试次。</p ><p class='context'>您的平均反应时为908毫秒。</p ><p class='context'>恭喜您完成练习。按任意键进入知觉匹配任务正式实验。</p ><p style = 'color:lightgreen; font-size: 35px;' >正式实验与练习要求相同，请您尽可能又快又准地进行按键反应</p><p class='footer' style='font-size: 22px; line-height:40px;'>请将您右手的<span style='color: lightgreen;'>食指与无名指</span>放在电脑键盘的相应键位上进行按键。</p >"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","psychophysics","60","301299","0.0-9.0-0.0-0.0-0.0-0.0","641","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666326530612125","768","428","arrowleft","true","../../test_img/26.png","生人","matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","61","301808","0.0-9.0-0.0-0.0-0.0-1.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","62","303567","0.0-9.0-0.0-0.0-0.0-0.1","752","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.667307692307357","768","428","arrowleft","true","../../test_img/22.png","自我","matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","63","304077","0.0-9.0-0.0-0.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","64","305670","0.0-9.0-0.0-0.0-0.0-0.2","583","","arrowright","","","","","","","","","","","","","key","arrowright","16.66914893616984","768","428","arrowright","true","../../test_img/26.png","朋友","matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","65","306177","0.0-9.0-0.0-0.0-0.0-1.2","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","66","307742","0.0-9.0-0.0-0.0-0.0-0.3","551","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666666666666668","768","428","arrowleft","true","../../test_img/26.png","生人","matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","67","308249","0.0-9.0-0.0-0.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","68","309993","0.0-9.0-0.0-0.0-0.0-0.4","731","","arrowright","","","","","","","","","","","","","key","arrowright","16.667307692307915","768","428","arrowright","true","../../test_img/15.png","自我","matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","69","310502","0.0-9.0-0.0-0.0-0.0-1.4","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","70","312335","0.0-9.0-0.0-0.0-0.0-0.5","828","","arrowright","","","","","","","","","","","","","key","arrowright","16.665137614678898","768","428","arrowright","true","../../test_img/26.png","自我","matching_task","生人","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","71","312846","0.0-9.0-0.0-0.0-0.0-1.5","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","72","314729","0.0-9.0-0.0-0.0-0.0-0.6","874","","arrowright","","","","","","","","","","","","","key","arrowright","16.66696428571439","768","428","arrowright","true","../../test_img/22.png","朋友","matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","73","315240","0.0-9.0-0.0-0.0-0.0-1.6","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","74","317431","0.0-9.0-0.0-0.0-0.0-0.7","1183","","arrowright","","","","","","","","","","","","","key","arrowright","16.663846153846066","768","428","arrowright","true","../../test_img/15.png","生人","matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","75","317943","0.0-9.0-0.0-0.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","76","319396","0.0-9.0-0.0-0.0-0.0-0.8","446","","arrowright","","","","","","","","","","","","","key","arrowright","16.665116279069903","768","428","arrowright","true","../../test_img/22.png","生人","matching_task","自我","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","77","319908","0.0-9.0-0.0-0.0-0.0-1.8","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","78","321499","0.0-9.0-0.0-0.0-0.0-0.9","581","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.667021276595868","768","428","arrowleft","true","../../test_img/15.png","朋友","matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","79","322005","0.0-9.0-0.0-0.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","80","323695","0.0-9.0-0.0-0.0-0.0-0.10","688","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.662574257425582","768","428","arrowleft","true","../../test_img/15.png","朋友","matching_task","朋友","[""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---朋友"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我""]","","",""
"","","","","","html-keyboard-response","81","324210","0.0-9.0-0.0-0.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
