"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","shape","association","screen_id","LeftLable","RightLable"
"true","false","[]","[]","[]","preload","0","550","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","22116","0.0-1.0","21565","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","23770","0.0-2.0","1653","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     "," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","23771","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","28483","0.0-3.0-1.0","4709","","{""Q0"":""11""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","29635","0.0-3.0-2.0","1149","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","34746","0.0-3.0-3.0","5110","","{""Q0"":""2000""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","37794","0.0-3.0-4.0","3046","","{""Q0"":""6""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","108122","0.0-4.0","70327","","","","85.6","53.98","585.3923992060919","6.837141200029807","417.45","11.70784798412184","50","0.6610950202374487","30.72","13.56","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","9","111589","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","262857","0.0-6.0","151266","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":6930},{""page_index"":1,""viewing_time"":104521},{""page_index"":2,""viewing_time"":16632},{""page_index"":3,""viewing_time"":11096},{""page_index"":4,""viewing_time"":12087}]","","","","","","","","","","","","","","",""
"","","","","","psychophysics","11","264723","0.0-7.0-0.0-0.0","861","","arrowright","","","","","","","","","","","","","key","arrowright","16.66545454545465","768","402","arrowleft","false","../../test_img/19.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","12","265032","0.0-7.0-0.0-1.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","13","266957","0.0-7.0-0.0-0.1","922","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.668421052631682","768","402","arrowleft","true","../../test_img/12.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","14","267266","0.0-7.0-0.0-1.1","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","15","269503","0.0-7.0-0.0-0.2","1229","","arrowright","","","","","","","","","","","","","key","arrowright","16.66575939849604","768","402","arrowleft","false","../../test_img/19.png","生人","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","16","269806","0.0-7.0-0.0-1.2","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","17","271721","0.0-7.0-0.0-0.3","913","","arrowright","","","","","","","","","","","","","key","arrowright","16.667256637168347","768","402","arrowright","true","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","18","272030","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","19","274366","0.0-7.0-0.0-0.4","1328","","arrowleft","","","","","","","","","","","","","key","arrowleft","17.033088235294116","768","402","arrowright","false","../../test_img/25.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","20","274672","0.0-7.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","21","276849","0.0-7.0-0.0-0.5","1174","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.881102362204906","768","402","arrowright","false","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","22","277158","0.0-7.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","23","279106","0.0-7.0-0.0-0.6","936","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66521739130435","768","402","arrowright","false","../../test_img/12.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","24","279413","0.0-7.0-0.0-1.6","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","25","281750","0.0-7.0-0.0-0.7","1331","","arrowright","","","","","","","","","","","","","key","arrowright","16.666187050359962","768","402","arrowright","true","../../test_img/25.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","26","282058","0.0-7.0-0.0-1.7","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","27","284436","0.0-7.0-0.0-0.8","1366","","arrowright","","","","","","","","","","","","","key","arrowright","16.668794326241464","768","402","arrowleft","false","../../test_img/25.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","28","284747","0.0-7.0-0.0-1.8","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","29","286859","0.0-7.0-0.0-0.9","1106","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.665873015872737","768","402","arrowleft","true","../../test_img/12.png","朋友","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","30","287161","0.0-7.0-0.0-1.9","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","31","289009","0.0-7.0-0.0-0.10","837","","arrowright","","","","","","","","","","","","","key","arrowright","16.66545454545412","768","402","arrowright","true","../../test_img/12.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","32","289311","0.0-7.0-0.0-1.10","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","33","291281","0.0-7.0-0.0-0.11","963","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66923076923067","768","402","arrowleft","true","../../test_img/25.png","生人","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","34","291587","0.0-7.0-0.0-1.11","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","35","294059","0.0-7.0-0.0-0.12","1470","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.622448979591837","768","402","arrowright","false","../../test_img/12.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","36","294368","0.0-7.0-0.0-1.12","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","37","296626","0.0-7.0-0.0-0.13","1254","","arrowright","","","","","","","","","","","","","key","arrowright","16.662222222222393","768","402","arrowright","true","../../test_img/25.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","38","296932","0.0-7.0-0.0-1.13","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","39","299226","0.0-7.0-0.0-0.14","1289","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66569343065702","768","402","arrowleft","true","../../test_img/12.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","40","299528","0.0-7.0-0.0-1.14","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","41","302015","0.0-7.0-0.0-0.15","1480","","arrowright","","","","","","","","","","","","","key","arrowright","16.664189189189504","768","402","arrowright","true","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","42","302317","0.0-7.0-0.0-1.15","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","43","304706","0.0-7.0-0.0-0.16","1387","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66643356643389","768","402","arrowleft","true","../../test_img/12.png","朋友","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","44","305014","0.0-7.0-0.0-1.16","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","45","307521","0.0-7.0-0.0-0.17","null","","null","","","","","","","","","","","","","key","null","16.666442953020056","768","402","arrowleft","false","../../test_img/25.png","朋友","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","46","307829","0.0-7.0-0.0-1.17","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","47","309818","0.0-7.0-0.0-0.18","987","","arrowright","","","","","","","","","","","","","key","arrowright","16.666101694915056","768","402","arrowleft","false","../../test_img/19.png","生人","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","48","310119","0.0-7.0-0.0-1.18","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","49","311984","0.0-7.0-0.0-0.19","863","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.603636363636575","768","402","arrowright","false","../../test_img/12.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","50","312296","0.0-7.0-0.0-1.19","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","51","314665","0.0-7.0-0.0-0.20","1363","","arrowright","","","","","","","","","","","","","key","arrowright","16.668085106382648","768","402","arrowright","true","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","52","314970","0.0-7.0-0.0-1.20","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","53","316829","0.0-7.0-0.0-0.21","857","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66545454545412","768","402","arrowleft","true","../../test_img/25.png","生人","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","54","317131","0.0-7.0-0.0-1.21","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","55","319119","0.0-7.0-0.0-0.22","985","","arrowright","","","","","","","","","","","","","key","arrowright","16.665254237288135","768","402","arrowright","true","../../test_img/25.png","自我","prac_matching_task","自我","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","56","319422","0.0-7.0-0.0-1.22","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","57","321481","0.0-7.0-0.0-0.23","1050","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666393442622855","768","402","arrowleft","true","../../test_img/19.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","58","321787","0.0-7.0-0.0-1.23","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","html-keyboard-response","59","330052","0.0-7.0-1.0-0.0","8263","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了58% 的试次。</p ><p class='context'>您的平均反应时为1124毫秒。</p >"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","60","367777","0.0-7.0-1.0-1.0","37724","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":15796},{""page_index"":1,""viewing_time"":19471},{""page_index"":2,""viewing_time"":1000},{""page_index"":3,""viewing_time"":1456}]","","","","","","","","","","","","","","",""
"","","","","","psychophysics","61","369607","0.0-7.1-0.1-0.24","824","","arrowright","","","","","","","","","","","","","key","arrowright","16.66605504587188","768","402","arrowright","true","../../test_img/12.png","生人","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","62","369909","0.0-7.1-0.1-1.24","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","63","371957","0.0-7.1-0.1-0.25","1046","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.66967213114716","768","402","arrowleft","true","../../test_img/19.png","自我","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","64","372269","0.0-7.1-0.1-1.25","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","65","374113","0.0-7.1-0.1-0.26","831","","arrowleft","","","","","","","","","","","","","key","arrowleft","16.666055045871346","768","402","arrowleft","true","../../test_img/12.png","自我","prac_matching_task","生人","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","66","374420","0.0-7.1-0.1-1.26","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","67","376215","0.0-7.1-0.1-0.27","782","","arrowright","","","","","","","","","","","","","key","arrowright","16.66886792452852","768","402","arrowright","true","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","68","376525","0.0-7.1-0.1-1.27","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","69","378517","0.0-7.1-0.1-0.28","986","","arrowright","","","","","","","","","","","","","key","arrowright","16.66949152542373","768","402","arrowright","true","../../test_img/19.png","朋友","prac_matching_task","朋友","[""<img src=\""../../test_img/12.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/25.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/19.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
